Variable:,pr
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2065,351.17,262.30,242.25,194.79,256.78,338.11,511.82,239.49,371.52,506.57,268.71,278.69,487.53,258.83,155.65,106.48,262.77,537.86,245.60,581.52,413.75
2066,342.99,208.46,203.34,152.41,193.25,355.08,493.82,177.44,449.07,539.60,257.32,191.51,587.43,210.87,128.06,90.15,264.39,596.90,218.42,653.02,442.25
2067,389.32,275.61,250.65,197.43,267.99,399.40,514.98,256.01,456.99,584.85,331.54,279.58,596.29,278.86,162.99,137.57,319.54,604.42,300.82,633.66,445.04
2068,393.11,282.77,271.08,213.22,283.74,412.27,571.40,274.53,428.59,587.18,314.51,291.30,560.40,269.25,145.86,117.23,323.51,664.65,288.01,673.04,429.91
2069,339.92,232.47,206.60,144.14,221.64,346.61,492.80,222.57,399.87,519.04,246.94,253.80,543.38,225.33,110.65,95.98,282.13,572.04,244.67,601.64,427.95
2070,340.27,214.43,181.18,120.96,192.81,359.22,537.63,191.47,396.67,549.60,271.39,204.81,560.90,193.58,70.23,56.34,255.68,627.28,234.22,661.26,417.85
2071,369.26,273.17,200.18,119.80,223.34,402.48,548.78,253.54,406.76,584.93,295.18,264.46,520.66,234.31,131.53,85.08,316.76,606.41,283.68,584.32,461.75
2072,369.23,264.08,217.94,177.43,241.51,381.05,495.08,274.48,399.94,529.26,287.09,257.70,576.61,228.03,155.23,120.62,333.02,618.80,290.60,692.69,406.38
2073,397.58,258.94,226.62,174.34,220.58,414.42,579.32,243.11,423.81,622.15,302.64,227.87,581.62,250.71,163.66,124.90,332.16,669.58,283.92,655.97,498.18
2074,420.06,311.45,249.77,187.68,259.64,439.10,640.61,272.12,465.06,639.70,366.12,290.49,625.85,280.51,132.44,94.55,356.61,717.09,324.13,680.05,420.56
2075,415.16,265.25,223.54,174.09,234.67,427.68,600.37,247.25,489.19,659.79,316.35,244.39,666.23,236.78,208.17,135.72,315.16,693.22,280.80,774.77,511.21
2076,359.22,288.85,242.33,143.92,258.69,382.12,483.26,244.56,445.34,547.54,321.56,261.38,560.55,262.82,143.81,66.24,299.08,546.30,280.39,665.09,391.98
