Variable:,pr
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2071,938.02,805.14,772.39,671.42,748.75,973.02,1158.35,728.16,1079.96,1172.87,818.89,774.96,1238.91,787.12,572.47,587.33,817.75,1312.20,794.28,1308.44,976.93
2072,953.63,840.84,849.32,682.39,833.50,1025.55,1145.75,827.49,1055.96,1167.00,870.13,777.70,1139.13,815.08,633.43,562.60,891.25,1326.43,847.10,1164.53,996.79
2073,939.79,801.94,747.74,649.20,769.56,1027.60,1214.18,766.38,1099.73,1192.01,892.05,786.81,1201.52,776.40,562.33,535.54,881.40,1242.79,824.44,1262.33,1070.28
2074,929.64,820.39,773.43,676.11,786.19,993.46,1175.60,769.48,1038.80,1135.21,878.23,814.44,1116.30,796.05,541.66,526.15,859.47,1220.38,842.56,1173.19,1061.83
2075,939.28,804.03,782.12,694.04,795.13,1005.04,1151.19,819.78,1143.99,1167.68,823.44,836.63,1224.17,804.35,636.10,552.58,891.19,1278.64,852.61,1300.87,973.01
2076,955.38,788.10,782.85,683.22,772.94,1070.43,1195.92,778.16,1061.89,1149.89,836.68,822.90,1155.15,846.58,625.29,626.57,922.76,1244.32,813.79,1201.72,1181.74
2077,918.23,826.96,702.49,664.87,758.39,1020.73,1157.67,800.36,1109.05,1119.36,825.10,822.83,1136.56,775.60,559.34,544.23,912.24,1197.53,829.04,1186.96,1072.29
2078,1007.15,945.92,870.24,714.89,907.24,1062.71,1182.59,868.31,1173.91,1250.26,945.88,993.69,1268.50,938.83,603.09,615.96,940.78,1289.34,923.35,1295.59,1071.27
2079,926.32,813.34,759.47,666.11,716.09,961.98,1188.87,769.53,1047.07,1150.65,839.89,729.85,1153.01,842.36,509.22,548.76,869.76,1270.92,857.75,1249.06,1066.61
2080,900.66,799.51,698.50,659.16,719.49,997.43,1085.64,764.88,1060.80,1125.32,818.39,742.37,1130.76,767.73,557.06,558.54,871.90,1197.99,814.96,1208.55,1019.77
2081,988.74,910.18,763.11,619.78,771.23,1076.52,1255.89,813.39,1093.65,1246.16,950.02,887.28,1255.27,873.27,533.48,483.19,954.26,1312.29,902.60,1446.80,1097.39
2082,929.56,781.02,684.99,630.35,702.68,1018.21,1153.87,713.21,1034.35,1182.60,874.10,753.94,1222.82,762.22,549.58,481.18,866.73,1248.76,812.29,1354.73,1092.93
2083,939.92,840.88,771.28,696.63,827.57,1029.03,1123.56,847.99,1155.79,1185.56,877.29,854.97,1249.40,820.77,542.60,521.82,923.34,1208.83,878.65,1322.83,1041.47
2084,954.80,825.64,773.13,656.93,778.68,959.18,1194.47,771.85,1006.24,1179.18,882.25,844.38,1173.37,835.23,629.85,568.93,851.10,1301.59,823.71,1295.24,1033.83
2085,980.49,910.75,773.10,623.50,774.54,1102.64,1227.38,796.08,1078.74,1229.52,970.74,884.28,1159.13,855.96,551.29,526.19,943.70,1308.88,905.67,1224.34,1157.20
2086,945.02,843.22,748.47,645.37,763.70,1036.99,1152.95,830.06,1042.24,1165.73,920.55,807.59,1137.96,787.06,591.22,536.13,898.37,1282.11,873.21,1210.02,962.72
2087,977.66,833.71,741.07,661.46,753.53,1081.59,1224.96,770.93,1112.45,1244.49,893.48,764.71,1216.69,795.54,593.72,577.11,954.05,1379.01,876.09,1320.62,1104.79
2088,952.84,874.73,786.44,650.31,801.43,1043.04,1162.59,832.26,1041.76,1166.08,912.04,864.54,1128.04,864.04,567.46,540.69,964.73,1257.81,908.11,1222.55,1058.82
2089,923.63,782.97,746.48,650.56,731.50,1009.61,1159.33,739.57,1071.25,1178.16,834.96,768.89,1158.60,800.76,561.27,523.42,844.07,1243.68,783.24,1241.57,1024.44
2090,980.33,771.93,768.80,655.49,780.88,1176.64,1295.68,817.13,1143.34,1235.59,858.44,768.68,1175.39,812.02,597.48,583.07,996.88,1340.16,833.01,1253.97,1119.51
2091,942.16,788.26,722.35,702.93,728.19,1024.46,1218.08,743.02,1045.44,1174.91,898.78,730.64,1150.18,756.96,574.49,554.75,902.69,1299.89,843.31,1215.96,1115.72
2092,906.04,787.36,740.29,600.17,781.40,948.63,1139.21,722.92,970.71,1184.19,820.06,824.27,1099.02,768.18,566.93,481.13,805.04,1279.43,764.68,1232.50,1055.69
2093,961.70,856.70,819.04,789.98,798.51,1030.17,1216.92,785.58,1044.11,1180.56,872.51,816.16,1180.33,834.54,552.19,535.93,880.30,1301.15,842.79,1284.40,1152.72
2094,940.98,797.23,692.89,650.85,727.13,1007.70,1164.61,788.46,1018.98,1185.44,861.80,770.61,1169.16,776.47,547.38,561.78,940.72,1310.51,862.96,1306.95,1065.74
2095,995.47,854.54,793.87,652.01,774.68,1127.20,1243.05,852.20,1132.09,1252.45,952.98,750.83,1201.77,831.64,591.68,557.16,1025.21,1319.38,949.31,1302.99,1210.99
2096,970.29,921.05,755.56,594.36,815.64,1096.68,1188.43,827.22,1155.63,1225.05,906.02,900.70,1213.30,834.47,537.78,517.64,949.69,1284.00,889.11,1234.95,1089.83
2097,972.29,851.42,773.33,636.20,796.41,1037.50,1231.43,810.13,1080.44,1238.57,891.67,833.25,1199.45,828.33,562.33,544.86,900.35,1343.38,874.63,1294.52,1085.08
2098,958.62,868.50,808.64,706.70,766.92,1034.40,1190.43,774.48,1089.98,1179.69,959.92,794.70,1136.78,863.07,546.72,504.49,917.33,1266.01,858.69,1175.99,1054.88
2099,925.70,787.79,763.77,667.43,792.62,999.93,1076.43,753.72,1004.70,1193.01,849.15,765.79,1108.87,791.84,610.94,528.89,904.91,1262.92,815.74,1235.45,981.67
2100,979.25,878.66,825.71,741.12,843.15,1094.57,1174.05,816.30,1163.94,1185.17,905.79,855.93,1199.49,848.22,611.39,564.24,950.70,1277.09,863.53,1292.36,1123.79
