Variable:,pr
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2074,750.84,662.60,575.30,452.27,597.97,802.40,975.41,617.95,795.26,975.22,706.43,647.85,916.27,630.53,424.96,379.52,698.24,1039.24,676.26,995.33,877.35
2075,741.33,614.10,591.06,504.17,616.05,762.63,941.11,597.92,831.62,998.86,665.21,611.03,981.04,588.15,422.34,364.43,670.30,1070.25,643.35,1051.43,828.97
2076,753.04,635.42,615.47,538.43,611.53,784.47,938.27,603.09,783.01,970.57,704.27,624.39,907.18,632.98,444.11,392.89,690.97,1036.58,663.83,1006.45,832.22
2077,726.62,601.74,613.72,485.70,615.25,766.01,905.55,609.49,763.11,921.83,670.37,606.14,913.97,607.54,438.57,390.79,703.95,974.66,669.23,1020.35,834.24
2078,755.36,617.55,546.59,481.29,559.15,849.61,969.44,601.87,912.12,1018.36,660.34,586.72,1007.44,587.74,435.53,380.12,731.91,1064.29,656.70,1115.00,900.94
2079,728.15,603.98,587.71,502.83,590.42,751.40,919.40,570.16,775.63,963.08,658.34,611.22,934.84,613.76,398.99,374.81,646.14,989.89,636.62,1065.39,817.55
2080,718.08,611.63,569.78,452.78,589.64,807.20,892.13,616.03,843.10,965.32,676.77,607.37,928.87,574.29,391.42,346.96,708.59,991.99,672.26,1001.64,766.58
2081,741.89,601.22,552.93,468.39,565.06,807.76,955.55,585.24,851.86,1028.37,679.17,566.05,1022.56,578.64,396.46,337.87,701.21,1070.13,644.48,1135.17,869.23
2082,727.24,601.49,585.06,448.65,581.15,749.64,974.90,584.61,834.62,978.81,615.35,576.57,964.29,589.32,383.38,346.62,663.02,1069.44,609.65,1057.81,829.53
2083,734.94,616.36,568.34,455.46,569.10,793.86,955.84,590.24,817.69,974.23,662.89,582.19,928.28,586.29,419.92,353.67,692.43,1059.47,634.00,1064.58,855.16
2084,742.46,636.40,593.87,488.34,624.77,787.73,933.11,612.12,819.69,974.26,676.30,604.66,969.29,601.37,448.96,395.70,676.92,1030.83,649.56,1051.69,811.50
2085,744.34,628.49,561.38,460.59,590.50,770.60,952.79,591.19,851.88,1010.56,688.81,602.04,1001.80,585.24,388.34,343.47,685.25,1082.24,652.40,1088.30,882.39
2086,767.52,667.95,628.06,494.62,650.01,801.23,969.72,647.53,856.47,1007.36,718.34,651.43,991.42,645.84,427.49,378.65,725.07,1072.27,705.50,1089.52,872.60
2087,769.66,651.87,605.73,505.12,619.87,802.50,1005.65,628.84,849.83,995.46,704.71,628.33,957.11,638.56,427.11,384.05,700.04,1137.35,676.87,1077.39,870.66
2088,704.95,604.74,559.08,474.70,565.75,749.91,891.81,562.23,795.51,913.02,636.80,595.59,920.27,584.32,404.71,381.89,664.13,960.37,609.81,1020.64,821.46
2089,754.00,661.14,594.17,511.06,620.43,764.32,957.40,617.46,861.79,1004.21,712.40,606.22,957.69,611.08,436.05,393.62,702.70,1075.20,693.81,1012.22,813.87
2090,713.54,580.44,581.42,499.31,588.69,706.82,946.54,559.02,780.08,953.29,612.87,594.18,923.89,603.68,419.46,347.47,624.56,1041.00,603.06,983.79,774.19
2091,730.09,569.81,571.15,477.75,562.18,757.68,945.91,556.73,804.37,1001.25,661.04,539.37,956.80,581.23,444.86,359.15,664.14,1062.80,622.48,1091.64,824.75
2092,745.76,607.52,566.29,470.37,568.83,791.32,994.84,586.08,862.45,997.33,676.64,589.85,963.39,610.99,400.62,363.95,677.00,1077.12,646.40,1029.85,825.28
2093,746.57,626.37,591.38,475.09,603.88,804.32,918.31,621.60,819.70,985.76,669.87,606.91,970.60,602.89,446.08,367.66,715.85,1012.59,659.57,1069.27,859.87
2094,772.08,640.13,588.86,457.08,605.87,809.58,1017.87,593.99,892.07,1047.87,747.99,620.54,1033.03,599.62,401.80,369.12,722.11,1132.81,688.04,1118.18,874.91
2095,779.03,641.94,576.99,474.25,593.75,836.89,1002.47,624.26,881.73,1050.17,716.75,612.91,1029.86,617.17,447.24,352.54,721.57,1137.27,700.09,1113.94,890.71
2096,708.55,522.15,511.35,433.27,513.24,761.72,971.94,513.24,806.74,1005.53,576.47,494.25,986.35,524.43,398.16,339.26,605.67,1065.72,559.00,1121.75,873.89
2097,780.20,672.02,607.02,494.16,641.72,856.37,1000.14,657.23,854.33,1011.98,736.13,668.24,992.87,644.18,415.68,354.18,748.00,1096.59,723.01,1074.21,911.77
2098,728.83,615.42,574.01,469.76,578.32,740.97,931.60,561.69,768.16,943.10,666.96,598.75,923.84,619.23,389.83,389.94,652.16,1018.27,624.78,1052.70,834.67
2099,743.63,641.28,596.70,491.97,602.56,775.10,956.63,612.87,813.50,962.20,711.56,615.16,943.88,627.57,426.53,367.23,683.66,1026.53,673.54,1028.04,833.75
2100,744.13,622.13,635.76,512.81,630.00,753.62,968.67,603.11,781.62,940.83,661.21,640.64,937.73,644.94,456.82,360.35,649.41,1040.58,653.14,1013.55,827.99
